CustServ.custcare_Mean,CustServ.ccrndmou_Mean,CustServ.cc_mou_Mean
1.333333333,2.333333333,1.55
0,0,0
2.666666667,3.666666667,1.896666667
0,0,0
0,0,0
8.333333333,10,7.306666667
0,0,0
1,3.333333333,3.063333333
0,0,0
0.666666667,1.333333333,0.94
6,18.66666667,16.02666667
6.666666667,23.33333333,18.56
0,0,0
1,11,10.42
0,0,0
1.666666667,1.666666667,0.86
19.33333333,59.66666667,50.51
1.666666667,11.33333333,10.18333333
3.666666667,7.666666667,5.266666667
0,0,0
0,0,0
0,0,0
1.333333333,2,1.23
0,0,0
0.333333333,0.333333333,0.133333333
0,0,0
0,0,0
0,0,0
5.333333333,12.33333333,8.88
0,0,0
4.333333333,35.66666667,34.00333333
0,0,0
8,16,11.71666667
1.666666667,2,0.816666667
3,27.33333333,25.54666667
16,24.66666667,16.5
0.333333333,2.666666667,2.656666667
0,0,0
0.666666667,1,0.523333333
0,0,0
0,0,0
0,0,0
0,0,0
3,5.333333333,4.076666667
0,0,0
0,0,0
0,0,0
2.333333333,4.333333333,3.24
4.666666667,5.666666667,3.716666667
2.333333333,5.666666667,3.906666667
3.666666667,11.33333333,9.353333333
0,0,0
1,1,0.26
0,0,0
0.333333333,1,0.74
0,0,0
0,0,0
0,0,0
0.666666667,1.333333333,1.01
2.333333333,3.333333333,2.443333333
0,0,0
0,0,0
12,12,7.243333333
2.333333333,4,3.156666667
23.33333333,142.3333333,130.43
7,41.33333333,36.37
0,0,0
0.666666667,3,2.773333333
2.666666667,6.666666667,4.78
0.333333333,10,9.826666667
0,0,0
0,0,0
0,0,0
16.33333333,16.66666667,6.843333333
0.333333333,2.666666667,2.51
0,0,0
1,5,4.216666667
2.666666667,13.33333333,12.00666667
0.333333333,2,1.95
0,0,0
10.66666667,12.66666667,6.63
0,0,0
0,0,0
0,0,0
0.333333333,1.666666667,1.393333333
0.333333333,0.333333333,0.25
2.666666667,3,1.723333333
0.333333333,0.333333333,0.056666667
0,0,0
4,13,10.58
2.333333333,18,16.75666667
0,0,0
0,0,0
0,0,0
0.666666667,1,0.713333333
0,0,0
0,0,0
1.333333333,14.66666667,14.16666667
1.333333333,20,19.10666667
2.666666667,3.333333333,2.283333333
0,0,0
0,0,0
41.66666667,46,13.62
0,0,0
14.33333333,18.33333333,7.536666667
0,0,0
0.333333333,0.333333333,0.083333333
0,0,0
4.333333333,4.333333333,2.283333333
0,0,0
4.666666667,5,3.193333333
0,0,0
0.333333333,0.333333333,0.223333333
0,0,0
0,0,0
4,12.66666667,10.66
2.666666667,17.33333333,16.01
0,0,0
2.333333333,2.333333333,0.453333333
3,11.66666667,9.763333333
0,0,0
0,0,0
1,1.666666667,1.103333333
0,0,0
10.33333333,13.33333333,7.726666667
0,0,0
0.333333333,11,10.84
0,0,0
6,8.666666667,3.71
0,0,0
0,0,0
0,0,0
0.333333333,2.333333333,2.016666667
0,0,0
1.333333333,1.333333333,0.95
10.33333333,17,11.64
0,0,0
11,24.66666667,17.11333333
6.666666667,7.333333333,4.006666667
0,0,0
0,0,0
14,16.66666667,10.64333333
13.66666667,27.33333333,20.73
0,0,0
1.666666667,7.333333333,6.286666667
5,11.66666667,9.54
0.666666667,9.333333333,8.973333333
10.33333333,10.66666667,5.35
3.333333333,14,12.15
0,0,0
1,1.333333333,0.716666667
4.666666667,45.33333333,42.89333333
0.333333333,0.333333333,0.043333333
0,0,0
0.666666667,1.333333333,1.016666667
11,13.33333333,8.75
0,0,0
0,0,0
0,0,0
0,0,0
3,7.666666667,6.046666667
0,0,0
0.333333333,0.333333333,0.076666667
0,0,0
15,62.66666667,54.87666667
7.666666667,8,4.803333333
0,0,0
0.666666667,1.333333333,0.956666667
3,6,4.776666667
0,0,0
0,0,0
0,0,0
1.666666667,3.333333333,2.406666667
0.333333333,0.333333333,0.01
0,0,0
2,3.666666667,2.806666667
0,0,0
0.333333333,0.333333333,0.333333333
2,31,29.74
1.333333333,4,3.266666667
13.33333333,65.33333333,57.88666667
0,0,0
6.333333333,11.66666667,8.263333333
0,0,0
0,0,0
0,0,0
6.666666667,12.33333333,8.48
0,0,0
5.333333333,15.33333333,12.36333333
0,0,0
0,0,0
0,0,0
0.666666667,1,0.523333333
1,1.666666667,1.276666667
0,0,0
0,0,0
0.333333333,0.333333333,0.116666667
0,0,0
15.33333333,17.66666667,6.366666667
5.333333333,6.666666667,4.236666667
0,0,0
0,0,0
0.333333333,0.333333333,0.06
0,0,0
1,1,0.116666667
3.333333333,10.33333333,8.42
0,0,0
2,5.666666667,4.746666667
0,0,0
0,0,0
0,0,0
0,0,0
3,10.33333333,9.003333333
0,0,0
0,0,0
8,20,14.63666667
0,0,0
0,0,0
0,0,0
1.666666667,7,6.15
2.666666667,11.66666667,10.27333333
0.666666667,0.666666667,0.033333333
0.333333333,2.666666667,2.593333333
0,0,0
1.666666667,22.33333333,21.88333333
1.333333333,1.666666667,0.853333333
0,0,0
0,0,0
0,0,0
5.666666667,11.33333333,8.553333333
0,0,0
1,1.333333333,1.11
0,0,0
19.66666667,126,114.5
0,0,0
5.333333333,9,5.32
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,7.666666667,5.25
1.666666667,7,6.263333333
0.666666667,1.333333333,0.86
4,4,2.39
0,0,0
8,8,4.016666667
7.333333333,10,4.9
13.66666667,21.33333333,15.16666667
1,2,1.113333333
0.666666667,5.333333333,4.886666667
0.333333333,2,1.943333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,10,8.713333333
0,0,0
0,0,0
23.66666667,45,34.31333333
5.333333333,11.66666667,8.283333333
0,0,0
0,0,0
0,0,0
5,23,20.64
0,0,0
3.333333333,3.333333333,0.813333333
3,13,11.34333333
14.66666667,14.66666667,8.37
0,0,0
0,0,0
0,0,0
4.333333333,26,23.14666667
0.333333333,0.666666667,0.426666667
0.333333333,0.333333333,0.306666667
0.333333333,2,1.69
0,0,0
0,0,0
4.666666667,8,4.796666667
0,0,0
0,0,0
4.333333333,12.33333333,9.616666667
0,0,0
0,0,0
0,0,0
2,9,7.536666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5,10,6.773333333
0,0,0
0.333333333,0.666666667,0.416666667
0.666666667,0.666666667,0.073333333
0,0,0
0,0,0
3.666666667,8.666666667,6.503333333
0,0,0
0,0,0
1.333333333,3.666666667,2.943333333
0,0,0
6.333333333,11,7.33
0,0,0
0,0,0
0,0,0
3.333333333,8.666666667,6.236666667
0.333333333,1.333333333,1.016666667
0,0,0
20.33333333,34,24.5
4,5,2.41
0,0,0
0,0,0
0,0,0
1.333333333,1.666666667,0.843333333
2.666666667,2.666666667,1.226666667
0,0,0
0,0,0
9,14.66666667,8.53
0.666666667,0.666666667,0.46
0.333333333,0.333333333,0.223333333
1,2.333333333,1.746666667
0,0,0
1.666666667,5.333333333,4.853333333
14,32.66666667,23.15333333
0.333333333,2.333333333,2.266666667
3.666666667,6.333333333,4.296666667
0,0,0
0,0,0
3,16.33333333,14.4
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.016666667
0,0,0
0,0,0
24.66666667,34.33333333,21.70333333
16,40.66666667,32.14333333
7,18,14.12666667
0,0,0
0,0,0
0.666666667,2,1.493333333
1.333333333,4.666666667,4.403333333
0,0,0
0,0,0
6.333333333,18,14.93333333
0,0,0
0,0,0
6.666666667,44.33333333,40.7
0,0,0
0.333333333,0.333333333,0.29
0.333333333,0.666666667,0.44
0,0,0
13.33333333,35.33333333,26.17
0.666666667,1,0.646666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,3.666666667,3.503333333
1,1,0.11
0.333333333,0.333333333,0.026666667
0,0,0
0.666666667,1,0.766666667
0.666666667,1,0.533333333
0.333333333,5.666666667,5.466666667
0,0,0
1,2,1.373333333
0,0,0
1.333333333,2.333333333,1.74
1,1,0.243333333
0,0,0
0.666666667,2,1.676666667
0,0,0
7.333333333,37,33.76
0,0,0
62.66666667,120,90.99
1.666666667,3.333333333,2.496666667
0,0,0
0.666666667,1,0.65
1.333333333,3.333333333,2.683333333
3,3.666666667,2.246666667
0,0,0
22,38.33333333,23.59666667
0,0,0
0,0,0
0.666666667,3.666666667,3.226666667
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,7.666666667,7.21
0,0,0
2,7.333333333,6.12
1,4,3.256666667
2,21.33333333,20.48333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1.333333333,0.85
0,0,0
0,0,0
0.333333333,1.666666667,1.36
1.333333333,1.333333333,0.146666667
3,3,1.643333333
0.333333333,0.333333333,0.31
0.666666667,0.666666667,0.326666667
0,0,0
5.333333333,5.666666667,2.116666667
0.333333333,1.333333333,1.273333333
0,0,0
8.666666667,12.66666667,8.31
1,8.333333333,7.746666667
2.666666667,12.33333333,10.82666667
0.333333333,0.333333333,0.11
6,18.66666667,15.48666667
2,7.333333333,6.616666667
7.666666667,16.66666667,11.723333330000001
0.333333333,6.666666667,6.423333333
0,0,0
0,0,0
6.333333333,34.33333333,31.25333333
0.333333333,0.333333333,0.183333333
0,0,0
0,0,0
0,0,0
4.333333333,18.66666667,15.7
0,0,0
4.333333333,7.333333333,5.46
0,0,0
0,0,0
0,0,0
17.66666667,64.66666667,55.69666667
7.333333333,16,12.28333333
2.666666667,12,9.846666667
1,4.333333333,3.56
1.666666667,1.666666667,1.24
0,0,0
0,0,0
1,1,0.38
4,8.666666667,5.936666667
0.333333333,0.666666667,0.61
0.333333333,1,0.76
0.666666667,2,1.68
0.333333333,0.333333333,0.223333333
39.66666667,137.6666667,112.71
0.666666667,5.666666667,5.34
0,0,0
6.666666667,20.66666667,17.57333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.333333333,9,5.67
0,0,0
0.666666667,1,0.456666667
6,10.33333333,6.74
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,8.333333333,8.243333333
0,0,0
3.666666667,5,3.39
2,3.333333333,2.033333333
0.333333333,0.333333333,0.026666667
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,2,1.096666667
0,0,0
0,0,0
0,0,0
8.333333333,11,7.61
2.666666667,6,5
0.333333333,0.333333333,0.226666667
0,0,0
1.666666667,9.666666667,9.026666667
14.66666667,23.33333333,12.25
0,0,0
0,0,0
1.333333333,3.666666667,2.916666667
3.333333333,4,2.733333333
10.66666667,13.33333333,8.983333333
0,0,0
1.333333333,1.333333333,0.876666667
0.333333333,1.666666667,1.66
19.33333333,47.33333333,36.71666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.333333333,4.666666667,2.78
11,22,16.13333333
1.333333333,2.333333333,1.603333333
0,0,0
1.666666667,9.666666667,9.156666667
2.333333333,4,2.706666667
0.666666667,8,7.82
0,0,0
0,0,0
5,5.666666667,3.94
3.333333333,12.66666667,10.35666667
0,0,0
1.333333333,1.333333333,1.053333333
0,0,0
2.333333333,3.333333333,2.38
0.666666667,2.666666667,2.62
0,0,0
0,0,0
0,0,0
0,0,0
21,51.33333333,39.71666667
0,0,0
6,11.66666667,7.113333333
0,0,0
0,0,0
0.666666667,0.666666667,0.3
0,0,0
2.666666667,10,8.41
0,0,0
2,2,0.873333333
0,0,0
0,0,0
0.666666667,0.666666667,0.376666667
0,0,0
4.666666667,11,7.796666667
0.333333333,3.333333333,3.06
22,49.33333333,36.92333333
0,0,0
0,0,0
45,63.33333333,43.87333333
0,0,0
1.333333333,3.333333333,2.546666667
0.333333333,0.333333333,0.29
1.333333333,8.666666667,7.46
1,1.333333333,0.966666667
0,0,0
3.333333333,26,23.95666667
0,0,0
8.666666667,19.66666667,15.64
0,0,0
0,0,0
0,0,0
8.666666667,10.33333333,5.9
1.333333333,4,3.11
0,0,0
0,0,0
10.33333333,15,9.573333333
0,0,0
0,0,0
0.333333333,1,0.893333333
0,0,0
0,0,0
5,7.666666667,4.983333333
0,0,0
0,0,0
7.333333333,23.66666667,19.81
5.666666667,6,2.843333333
1,3,2.713333333
0.333333333,0.333333333,0.256666667
0,0,0
1,1.666666667,1.133333333
0.666666667,15.33333333,15.04666667
0,0,0
0,0,0
0,0,0
1.333333333,1.333333333,0.72
8.666666667,25.33333333,19.53
0,0,0
6.333333333,6.666666667,4.036666667
1.333333333,1.333333333,0.796666667
0.666666667,0.666666667,0.586666667
9,19.33333333,14.64666667
0.333333333,0.333333333,0.066666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,5,4.71
0,0,0
4.666666667,6,4.293333333
0,0,0
0,0,0
0,0,0
9,12,7.34
0,0,0
0,0,0
3.333333333,4.666666667,2.906666667
21,59,40.42666667
0.333333333,0.666666667,0.433333333
0.333333333,4.333333333,4.05
2,9.333333333,8.39
0,0,0
5,13,10.16666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,6,2.72
0,0,0
0,0,0
3,15,13.40333333
0,0,0
2.666666667,10,8.823333333
0,0,0
1,2.666666667,1.993333333
1.333333333,1.333333333,1.316666667
3.666666667,4.333333333,2.473333333
0.666666667,1.333333333,0.926666667
0,0,0
3.666666667,6.333333333,3.793333333
0,0,0
0,0,0
1,1,0.78
0,0,0
4.333333333,7.333333333,5.626666667
1,1.333333333,0.556666667
10.33333333,15,8.866666667
0.333333333,3,2.856666667
5.666666667,5.666666667,1.093333333
0,0,0
0,0,0
0.333333333,4,3.7
1.333333333,1.666666667,1.03
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7.333333333,44.66666667,39.78333333
0,0,0
0,0,0
11.33333333,41,35.4
0.666666667,2.333333333,1.866666667
0,0,0
0,0,0
3,3,1.573333333
0,0,0
0,0,0
0,0,0
1.333333333,4,3.323333333
0,0,0
0,0,0
0.333333333,0.666666667,0.64
7.666666667,23.33333333,17.51
7.333333333,13.66666667,10.14333333
3.333333333,3.333333333,2.46
0.666666667,1,0.776666667
0,0,0
0,0,0
0,0,0
9.666666667,16,9.37
0,0,0
0.333333333,3.333333333,3.3
0,0,0
10.33333333,18.66666667,13.06666667
0,0,0
0,0,0
3.666666667,3.666666667,1.59
0,0,0
0,0,0
3.666666667,5.666666667,3.926666667
15,20.66666667,14.45666667
0,0,0
1,2,1.293333333
7.333333333,29,24.19333333
3,8.333333333,7.03
0.666666667,1.333333333,0.79
0,0,0
0,0,0
0,0,0
2,14.66666667,13.26666667
0.333333333,5,4.86
0,0,0
0,0,0
0,0,0
0,0,0
1.666666667,27,26.21333333
0,0,0
0.333333333,0.333333333,0.033333333
0,0,0
0.333333333,0.666666667,0.476666667
0,0,0
3.333333333,7.666666667,5.92
0,0,0
2.666666667,4,2.75
1,8.333333333,7.923333333
3.666666667,17.66666667,15.90666667
1.666666667,5.666666667,4.803333333
3,3.666666667,1.65
0.666666667,1,0.546666667
1,2,1.496666667
0.333333333,0.666666667,0.643333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,5,3.913333333
1,1.333333333,0.993333333
0,0,0
0,0,0
0,0,0
0,0,0
1,9,8.43
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.633333333
0,0,0
1,1,0.343333333
0.333333333,1,0.743333333
0,0,0
4.666666667,19,16.40666667
0,0,0
0,0,0
0,0,0
13,54.66666667,47.58
3.666666667,8,6.316666667
0,0,0
16.66666667,22,13.14333333
0.333333333,0.333333333,0.25
0,0,0
0,0,0
5.666666667,27.66666667,24.37
0,0,0
0,0,0
0,0,0
9.333333333,16.33333333,12.00333333
0,0,0
1.333333333,1.333333333,0.73
2,11,9.41
2.333333333,13,12.06666667
0,0,0
2.666666667,3,1.63
0,0,0
3.666666667,9,6.616666667
0,0,0
0.333333333,17,16.81
3.666666667,6,4.723333333
0,0,0
0,0,0
8,21.66666667,17.02
0,0,0
6.333333333,8.333333333,5.57
0,0,0
17,31,22.11333333
1,25.33333333,24.66333333
1.666666667,3.333333333,2.136666667
15,27.66666667,19.52
0,0,0
0,0,0
3.333333333,4.333333333,3.04
0,0,0
0,0,0
3,4.333333333,2.646666667
13.66666667,37.33333333,30.16
2.666666667,4,2.843333333
0,0,0
2,30.66666667,29.69333333
4.666666667,8,4.906666667
1.333333333,1.333333333,0.246666667
1.666666667,3.333333333,2.103333333
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,1.666666667,1.61
0.666666667,6.333333333,6.076666667
0,0,0
0,0,0
0,0,0
10.33333333,25,19.78
3,12.33333333,10.93333333
0,0,0
1.666666667,3,1.563333333
0,0,0
5,5.333333333,3.496666667
49.33333333,148.6666667,115.95
0.666666667,3,2.69
7.666666667,29.66666667,25.22333333
0,0,0
10.66666667,19.33333333,15.05666667
3,15,13.25666667
21.66666667,54.66666667,39.51
0.333333333,0.333333333,0.056666667
0.333333333,0.333333333,0.306666667
16,29.33333333,16.85666667
14,48.66666667,39.57333333
0.666666667,2,1.4
3.333333333,4,1.793333333
1.333333333,4.333333333,3.706666667
0,0,0
0,0,0
3.666666667,10.33333333,8.266666667
5.333333333,10,6.273333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,14.33333333,11.14666667
0,0,0
0,0,0
0,0,0
3.666666667,28.33333333,26.50333333
0,0,0
0,0,0
3.666666667,3.666666667,1.856666667
5,43.66666667,40.7
0,0,0
0,0,0
0,0,0
5.666666667,26,23.79333333
0,0,0
1.666666667,11.33333333,10.28
2.333333333,9.333333333,8.296666667
0,0,0
0.333333333,0.666666667,0.343333333
0,0,0
0.333333333,2.333333333,2.333333333
0,0,0
0,0,0
0,0,0
1,12.33333333,11.7
12,24.66666667,17.86
0,0,0
0,0,0
0,0,0
0,0,0
8.666666667,13,8.673333333
0.666666667,1,0.483333333
0,0,0
5.333333333,21.33333333,18.32
2.333333333,2.333333333,1.45
0,0,0
0.333333333,0.333333333,0.233333333
2.666666667,2.666666667,0.406666667
7.333333333,19.66666667,14.99666667
0,0,0
1.666666667,13,11.84666667
0,0,0
0.333333333,1,0.866666667
0,0,0
6.333333333,20,17.06666667
0,0,0
0,0,0
0,0,0
3.333333333,5.666666667,3.313333333
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.26
0,0,0
2.333333333,2.333333333,0.146666667
0,0,0
0,0,0
0,0,0
2.333333333,4.333333333,3.213333333
9.333333333,22,15.82666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,5,2.99
0,0,0
0.333333333,0.333333333,0.293333333
0,0,0
10.66666667,14.33333333,9.323333333
5.666666667,7.333333333,4.21
0,0,0
0.333333333,0.333333333,0.043333333
1.666666667,11,10.52333333
0.666666667,1,0.593333333
0,0,0
0,0,0
2.333333333,5,4.193333333
0.333333333,3.666666667,3.623333333
0,0,0
0,0,0
0,0,0
0,0,0
4,9.333333333,7.983333333
1.666666667,8,7.133333333
0,0,0
0,0,0
0.333333333,6,5.71
13.66666667,19.33333333,13.07666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,2,1.69
0,0,0
0,0,0
0,0,0
2.666666667,10.33333333,8.836666667
1,1,0.103333333
14.33333333,26.66666667,19.86
6.666666667,7.333333333,4.963333333
1,1.333333333,0.683333333
0,0,0
0.666666667,1.666666667,1.333333333
2.666666667,8.666666667,7.06
0,0,0
3.666666667,5.333333333,3.933333333
0.666666667,1.333333333,1.07
3.666666667,9.666666667,7.206666667
0,0,0
0,0,0
10,20,15.53333333
0,0,0
10.33333333,53.66666667,48.03666667
0,0,0
3.666666667,6,3.75
21,50,39.4
6,9.666666667,6.593333333
0,0,0
0,0,0
3.666666667,6.333333333,3.63
0,0,0
0,0,0
3.333333333,4.666666667,2.776666667
13.33333333,16,8.653333333
0,0,0
0,0,0
0.333333333,1,0.74
4.666666667,4.666666667,2.216666667
0,0,0
0,0,0
3.333333333,10.33333333,8.873333333
9,16,11.21333333
2,18.33333333,17.58333333
0,0,0
0,0,0
0,0,0
0.333333333,1,0.676666667
0,0,0
0.333333333,0.333333333,0.033333333
0,0,0
0,0,0
0,0,0
12,30,23.12333333
0,0,0
0,0,0
0.333333333,2.333333333,2.026666667
2,3,1.786666667
1.666666667,6,5.39
0,0,0
0,0,0
0,0,0
4.666666667,19,16.67333333
0,0,0
3.666666667,16,14.64666667
0.666666667,5.333333333,4.803333333
0,0,0
2.666666667,9.666666667,8.186666667
0,0,0
5.666666667,8,5.626666667
4.666666667,16,13.44333333
0.666666667,1.333333333,1.163333333
4.666666667,9,5.653333333
0,0,0
6.333333333,8.333333333,5.496666667
2.666666667,9.666666667,8.146666667
0.666666667,1,0.786666667
9.666666667,12.33333333,7.183333333
0,0,0
0.333333333,0.333333333,0.216666667
0,0,0
0,0,0
0,0,0
1,1.666666667,1.256666667
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.576666667
0,0,0
2.333333333,5.333333333,4.393333333
2.666666667,33,31.61333333
0,0,0
0,0,0
0,0,0
0.666666667,1.333333333,1.123333333
0.333333333,0.666666667,0.55
0,0,0
0.333333333,0.333333333,0.176666667
0,0,0
20.33333333,36.66666667,25.43666667
5.666666667,5.666666667,2.876666667
0,0,0
0.333333333,0.333333333,0.31
5.333333333,7,4.61
4.666666667,6,2.016666667
1,2.666666667,2.076666667
0,0,0
0,0,0
0,0,0
0,0,0
3.333333333,7.333333333,5.556666667
0,0,0
0,0,0
3.333333333,16,14.38666667
0.333333333,26.66666667,26.35
1.333333333,8.666666667,8.286666667
0,0,0
0,0,0
0.333333333,3,2.676666667
0.666666667,1,0.663333333
5.333333333,7,3.14
1.666666667,31.66666667,30.99666667
1.666666667,5,4.073333333
1.333333333,11.33333333,10.55
0.333333333,0.666666667,0.59
0,0,0
12.33333333,20.33333333,12.39
4.666666667,7.333333333,5.076666667
13.66666667,21.66666667,14.49666667
1.666666667,4.666666667,3.206666667
0,0,0
0,0,0
0.333333333,1,0.723333333
9,10.66666667,7.296666667
0,0,0
0,0,0
4.666666667,16.66666667,14.46666667
0,0,0
4.333333333,35,31.89666667
3.333333333,4.333333333,2.59
4.666666667,5.333333333,3.403333333
2.333333333,17.33333333,15.97
0,0,0
18.66666667,22.66666667,13.11333333
3.333333333,6,3.64
5,5.666666667,3.673333333
0,0,0
1,7,6.41
0,0,0
0,0,0
0.666666667,2,1.9
0.333333333,1.666666667,1.526666667
0.333333333,0.333333333,0.11
0.333333333,11.33333333,11.33333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,4.333333333,3.506666667
5,8,5.826666667
3.666666667,27.66666667,26.00666667
0,0,0
2.666666667,8,6.693333333
5.333333333,10,6.316666667
1.333333333,4.333333333,3.58
2.666666667,3,1.726666667
0,0,0
0,0,0
0,0,0
0,0,0
1,1.666666667,0.87
0,0,0
0,0,0
9.333333333,13.66666667,9.58
0.333333333,0.333333333,0.033333333
0.666666667,1.333333333,1.28
0,0,0
3.333333333,56.33333333,55.08666667
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.166666667
0,0,0
0,0,0
6,9.333333333,4.746666667
10.33333333,22.66666667,15.86333333
0,0,0
0.333333333,0.666666667,0.36
9.666666667,11.33333333,7.26
0.666666667,4.666666667,4.32
0.666666667,1.666666667,1.336666667
13.33333333,40,32.23
5,6,3.293333333
0,0,0
0,0,0
1.666666667,2,1.376666667
1.333333333,2.666666667,1.713333333
0,0,0
0,0,0
2,2,0.983333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,2.333333333,1.55
0,0,0
0,0,0
23.33333333,47.33333333,35.20666667
0,0,0
0,0,0
17.66666667,34,24.28
0.666666667,0.666666667,0.146666667
0,0,0
0,0,0
9.666666667,10,5.006666667
0,0,0
0,0,0
2,4,3.166666667
5,16.66666667,13.95333333
0,0,0
0,0,0
0,0,0
3,5.333333333,3.93
0,0,0
11.33333333,11.33333333,4.68
0,0,0
9,10.66666667,7.303333333
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1.333333333,0.91
6,30.66666667,27.74
1,2,1.56
9,9.666666667,5.636666667
0,0,0
0,0,0
4.666666667,6.333333333,4.283333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
31.66666667,49,35.21333333
0,0,0
0.666666667,2.333333333,1.89
0.666666667,5.333333333,4.88
2.666666667,5.333333333,3.656666667
0,0,0
0.333333333,1,0.79
0,0,0
0,0,0
2.333333333,10.66666667,9.956666667
2.333333333,4.333333333,2.95
0.666666667,1.333333333,0.95
2,2.333333333,1.84
0,0,0
0,0,0
6,18.66666667,15.88
0,0,0
0,0,0
6.333333333,13.33333333,9.996666667
1.333333333,5.666666667,4.96
5,7.333333333,4.996666667
4,4,0.346666667
1.666666667,7,6.093333333
7.666666667,28,23.09666667
3,3,2.35
3,4,2.656666667
0.333333333,0.666666667,0.583333333
0,0,0
6,6.333333333,2.73
1.333333333,5.333333333,4.576666667
3.333333333,3.666666667,2.44
0.666666667,0.666666667,0.066666667
0.333333333,0.666666667,0.473333333
7,7.666666667,5.28
8,28.33333333,24.00333333
0,0,0
0.333333333,0.333333333,0.043333333
0.666666667,0.666666667,0.216666667
7.333333333,7.333333333,2.933333333
2,13.33333333,12.14666667
0,0,0
14.33333333,26.33333333,20.28333333
11,24,17.30333333
2,7,6.113333333
0.333333333,0.666666667,0.34
5.333333333,6.333333333,3.6
3.333333333,5.666666667,3.39
0,0,0
0,0,0
3.333333333,7.333333333,5.303333333
7.666666667,49,44.40666667
0.666666667,0.666666667,0.553333333
0,0,0
2,3.333333333,2.493333333
0,0,0
15.66666667,17.33333333,7.79
1,1,0.576666667
0.666666667,18.66666667,18.58666667
0,0,0
2.666666667,31.33333333,29.76666667
12.66666667,17,7.37
0,0,0
2.333333333,31.33333333,29.92333333
0,0,0
22.33333333,70.33333333,59.40666667
2.333333333,4.666666667,3.426666667
13,69.33333333,62.90666667
0,0,0
6.333333333,27.33333333,24.52
0,0,0
3,11,9.49
8.666666667,21.66666667,17.82
0,0,0
0,0,0
0,0,0
3,7.333333333,6.086666667
0,0,0
0,0,0
1,2,1.653333333
0,0,0
0,0,0
3,3.666666667,2.07
0.666666667,10.33333333,10.01666667
0.333333333,0.666666667,0.606666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5,7.333333333,4.153333333
0,0,0
3,6,5.12
0,0,0
0,0,0
0,0,0
0,0,0
6.333333333,35.66666667,32.95
1.666666667,3.666666667,2.68
0.333333333,0.333333333,0.216666667
0,0,0
6.666666667,7.666666667,4.786666667
0,0,0
0,0,0
1.666666667,2.666666667,1.466666667
0.333333333,1,0.826666667
0.666666667,1.333333333,1
0.666666667,1.333333333,0.913333333
0,0,0
0.333333333,1.666666667,1.35
0.666666667,1.333333333,0.88
0,0,0
0.333333333,0.333333333,0.173333333
