Customer_info$Customer.Customer_ID,CustServ.custcare_Mean,CustServ.ccrndmou_Mean,CustServ.cc_mou_Mean
1095488,0,0,0
1095489,0,0,0
1095490,0.666666667,3,2.783333333
1095491,0,0,0
1095492,1,1.666666667,1.16
1095493,4,5.333333333,2.276666667
1095494,0,0,0
1095495,23,48.66666667,34.75666667
1095496,4,8,5.846666667
1095497,0,0,0
1095498,2.666666667,9,7.396666667
1095499,1.333333333,10.66666667,10.10666667
1095500,0,0,0
1095501,0,0,0
1095502,1.666666667,3.333333333,2.596666667
1095503,0.333333333,0.333333333,0.023333333
1095504,3.333333333,5,2.61
1095505,0,0,0
1095506,0,0,0
1095507,0,0,0
1095508,2,4.666666667,3.98
1095509,0,0,0
1095510,0,0,0
1095511,0.666666667,3.333333333,3.2
1095512,7.666666667,9,6.026666667
1095513,1.333333333,1.333333333,0.093333333
1095514,7,9.333333333,5.95
1095515,0,0,0
1095516,3.666666667,7.333333333,5.28
1095517,2,3.333333333,2.766666667
1095518,4.333333333,10,8.606666667
1095519,0,0,0
1095520,0.666666667,1.333333333,0.89
1095521,0,0,0
1095522,7.666666667,14.33333333,10.85666667
1095523,5.333333333,11.66666667,8.91
1095524,0.333333333,3.666666667,3.626666667
1095525,12.33333333,14,8.346666667
1095526,0.666666667,1.333333333,1.133333333
1095527,0,0,0
1095528,0,0,0
1095529,0.333333333,0.333333333,0.256666667
1095530,0.333333333,6.333333333,6.193333333
1095531,0,0,0
1095532,2,3,1.513333333
1095533,4,8,5.863333333
1095534,0,0,0
1095535,12,12.33333333,5.21
1095536,0,0,0
1095537,1.333333333,2.333333333,1.81
1095538,2,6,4.613333333
1095539,9,15,10.23666667
1095540,0,0,0
1095541,15,25.33333333,14.58333333
1095542,0,0,0
1095543,55.66666667,57,31.23333333
1095544,0,0,0
1095545,4.333333333,4.333333333,3.103333333
1095546,7.666666667,12.33333333,8.466666667
1095547,0,0,0
1095548,0,0,0
1095549,2.666666667,21.33333333,19.87
1095550,1,3.666666667,3.093333333
1095551,29,54.33333333,36.3
1095552,3,8.333333333,6.783333333
1095553,1.666666667,4,2.54
1095554,4,13,10.69
1095555,41,66,42.58333333
1095556,0,0,0
1095557,0,0,0
1095558,0,0,0
1095559,1.333333333,1.333333333,1.123333333
1095560,0,0,0
1095561,2.333333333,3.666666667,2.113333333
1095562,0,0,0
1095563,0,0,0
1095564,0.666666667,2.333333333,1.986666667
1095565,1.333333333,4,3.386666667
1095566,0,0,0
1095567,9.333333333,14.33333333,9.053333333
1095568,1,11.33333333,10.76666667
1095569,10,35.66666667,30.49333333
1095570,0,0,0
1095571,2.666666667,2.666666667,1.373333333
1095572,2.666666667,13,11.42666667
1095573,7,39.33333333,35.14
1095574,5,6.666666667,4.376666667
1095575,0,0,0
1095576,36,106.6666667,82.30333333
1095577,1.333333333,3.333333333,2.68
1095578,0,0,0
1095579,0,0,0
1095580,0.666666667,3,2.92
1095581,12.66666667,28.66666667,22.9
1095582,0,0,0
1095583,16.33333333,32.66666667,24.93666667
1095584,0,0,0
1095585,0,0,0
1095586,1,1.333333333,0.776666667
1095587,2,2.333333333,0.883333333
1095588,17,21,8.416666667
1095589,0,0,0
1095590,0.666666667,0.666666667,0.18
1095591,0,0,0
1095592,4,6.666666667,4.836666667
1095593,0,0,0
1095594,0,0,0
1095595,3.666666667,3.666666667,0.573333333
1095596,0,0,0
1095597,3.333333333,6,4.59
1095598,0,0,0
1095599,4,4,0.836666667
1095600,0,0,0
1095601,0,0,0
1095602,0,0,0
1095603,0,0,0
1095604,5.333333333,19.33333333,16.31666667
1095605,17.33333333,101.3333333,92.34
1095606,30.66666667,55.33333333,36.49333333
1095607,0,0,0
1095608,19.33333333,63.66666667,55.19666667
1095609,0,0,0
1095610,4.333333333,12,9.506666667
1095611,0,0,0
1095612,0,0,0
1095613,5.333333333,6,4.536666667
1095614,10.33333333,16.33333333,10.58666667
1095615,0,0,0
1095616,0.333333333,1.666666667,1.34
1095617,31,99.66666667,80.07333333
1095618,0,0,0
1095619,9.333333333,12.66666667,8.9
1095620,0,0,0
1095621,5.666666667,26.33333333,22.92
1095622,0,0,0
1095623,0.333333333,1.666666667,1.406666667
1095624,0,0,0
1095625,0,0,0
1095626,0,0,0
1095627,0.666666667,1.333333333,0.866666667
1095628,1.666666667,3.666666667,2.74
1095629,1,3.666666667,3.063333333
1095630,14,17.66666667,11.61
1095631,1.333333333,2,1.446666667
1095632,8,10.33333333,4.99
1095633,12.33333333,18.33333333,11.70333333
1095634,1.333333333,2,1.3
1095635,0,0,0
1095636,3.333333333,5.333333333,2.77
1095637,0,0,0
1095638,2,5.666666667,4.326666667
1095639,0,0,0
1095640,0,0,0
1095641,5.333333333,21.33333333,19.27333333
1095642,1.333333333,1.333333333,0.313333333
1095643,3,4.333333333,2.666666667
1095644,0.666666667,1.666666667,1.15
1095645,21.33333333,90.66666667,82.02
1095646,3.666666667,10.66666667,8.9
1095647,3,9.666666667,7.92
1095648,16.33333333,32.33333333,24.52666667
1095649,2,6,4.213333333
1095650,0,0,0
1095651,6.333333333,7.333333333,3.56
1095652,0,0,0
1095653,9.666666667,19.66666667,13.63333333
1095654,0,0,0
1095655,16.66666667,46.33333333,35.89333333
1095656,7.666666667,30.33333333,26.78
1095657,11.33333333,21.33333333,15.55666667
1095658,12,16,10.25
1095659,15.33333333,53.33333333,43.47333333
1095660,0,0,0
1095661,0,0,0
1095662,0.666666667,0.666666667,0.066666667
1095663,12.33333333,30,24.47666667
1095664,0.666666667,11.66666667,11.24
1095665,1,1.666666667,1.003333333
1095666,9.333333333,10.66666667,6.13
1095667,29.33333333,56.66666667,40.04666667
1095668,5.666666667,9,5.85
1095669,32.33333333,79.66666667,60.15666667
1095670,1.333333333,1.333333333,0.153333333
1095671,10.66666667,23.33333333,17
1095672,2.666666667,4.666666667,3.423333333
1095673,70,115,75.87666667
1095674,0,0,0
1095675,0,0,0
1095676,0.333333333,6.333333333,6.01
1095677,0.666666667,0.666666667,0.233333333
1095678,0,0,0
1095679,0,0,0
1095680,35,93.66666667,78.47
1095681,7,10,7.026666667
1095682,1.666666667,3,2.163333333
1095683,0,0,0
1095684,0.666666667,0.666666667,0.013333333
1095685,8.333333333,9.666666667,6.623333333
1095686,3.666666667,4,2.136666667
1095687,3.333333333,18.66666667,17.00666667
1095688,0,0,0
1095689,0,0,0
1095690,0,0,0
1095691,0.666666667,1.333333333,1.08
1095692,1.333333333,2,1.03
1095693,0,0,0
1095694,16.33333333,18.66666667,11.38
1095695,2.333333333,5.333333333,4.436666667
1095696,1.333333333,1.333333333,1.12
1095697,6.666666667,7.666666667,5.44
1095698,0,0,0
1095699,14,56,49.17666667
1095700,0,0,0
1095701,0,0,0
1095702,0.666666667,0.666666667,0.226666667
1095703,0,0,0
1095704,0,0,0
1095705,0.666666667,0.666666667,0.053333333
1095706,0,0,0
1095707,0,0,0
1095708,0,0,0
1095709,0,0,0
1095710,0,0,0
1095711,0,0,0
1095712,4,5.666666667,4.01
1095713,6,6,1.073333333
1095714,0,0,0
1095715,1,1.666666667,1.103333333
1095716,0,0,0
1095717,0.666666667,2,1.366666667
1095718,2,13.33333333,12.70666667
1095719,3.666666667,24,21.63
1095720,1.666666667,8.666666667,7.763333333
1095721,1.333333333,2.666666667,2.146666667
1095722,0,0,0
1095723,1,1,0.67
1095724,0,0,0
1095725,0,0,0
1095726,0,0,0
1095727,0,0,0
1095728,3.666666667,5.333333333,3.886666667
1095729,1,1,0.876666667
1095730,0,0,0
1095731,0,0,0
1095732,2.333333333,3.333333333,1.69
1095733,0,0,0
1095734,31.66666667,46,29.43666667
1095735,20,44,32.94333333
1095736,0,0,0
1095737,5.333333333,23,20.22666667
1095738,3,9.333333333,7.676666667
1095739,0,0,0
1095740,5,9.333333333,6.393333333
1095741,3.333333333,4,3.13
1095742,1.333333333,1.333333333,0.526666667
1095743,4,6,3.326666667
1095744,2,9.333333333,8.526666667
1095745,0,0,0
1095746,1,3.666666667,3.32
1095747,3.333333333,5.333333333,3.273333333
1095748,0,0,0
1095749,0.666666667,1.333333333,0.92
1095750,0,0,0
1095751,0.333333333,0.333333333,0.1
1095752,0,0,0
1095753,0.333333333,1.333333333,1.01
1095754,0,0,0
1095755,10.66666667,32.33333333,26.27333333
1095756,0,0,0
1095757,4,4,2.113333333
1095758,0,0,0
1095759,4,8,5.246666667
1095760,0,0,0
1095761,0,0,0
1095762,0,0,0
1095763,0,0,0
1095764,0,0,0
1095765,2,11.33333333,10.26666667
1095766,0,0,0
1095767,0,0,0
1095768,10.66666667,11.33333333,2.38
1095769,3.333333333,11.33333333,8.676666667
1095770,0,0,0
1095771,0,0,0
1095772,0,0,0
1095773,1,3,2.313333333
1095774,35.33333333,108.6666667,91.53333333
1095775,0.666666667,6.666666667,6.283333333
1095776,11,26,19.01
1095777,0,0,0
1095778,0,0,0
1095779,0,0,0
1095780,0,0,0
1095781,1.333333333,2.333333333,1.936666667
1095782,0,0,0
1095783,0,0,0
1095784,7,11.66666667,7.62
1095785,0,0,0
1095786,0,0,0
1095787,0,0,0
1095788,0,0,0
1095789,0,0,0
1095790,4.333333333,5.333333333,2.616666667
1095791,0,0,0
1095792,0.333333333,0.333333333,0.223333333
1095793,2,2,1.5
1095794,1.333333333,11.33333333,10.54666667
1095795,0,0,0
1095796,0,0,0
1095797,8.333333333,11,6.47
1095798,0.333333333,1,0.69
1095799,0,0,0
1095800,0,0,0
1095801,0,0,0
1095802,0,0,0
1095803,0,0,0
1095804,5,14.66666667,11.58666667
1095805,6,6,1.24
1095806,0,0,0
1095807,0,0,0
1095808,0,0,0
1095809,14.66666667,16.66666667,9.19
1095810,9.333333333,22.66666667,18.37333333
1095811,3,5.666666667,3.433333333
1095812,0,0,0
1095813,1.333333333,3.333333333,2.72
1095814,0,0,0
1095815,0,0,0
1095816,0,0,0
1095817,0,0,0
1095818,12,34.33333333,26.85
1095819,1.666666667,4.333333333,3.153333333
1095820,1.333333333,1.333333333,0.54
1095821,0,0,0
1095822,0,0,0
1095823,70.66666667,192.3333333,148.3566667
1095824,0,0,0
1095825,0,0,0
1095826,0,0,0
1095827,2,5.333333333,3.706666667
1095828,2,3.333333333,1.933333333
1095829,0.333333333,0.333333333,0.093333333
1095830,0,0,0
1095831,0,0,0
1095832,0.666666667,0.666666667,0.013333333
1095833,6,18.66666667,14.32333333
1095834,7.333333333,8,3.843333333
1095835,0.666666667,2,1.766666667
1095836,0,0,0
1095837,4,9,7.42
1095838,1.333333333,1.333333333,0.453333333
1095839,0,0,0
1095840,0,0,0
1095841,2.666666667,2.666666667,0.21333333300000001
1095842,0,0,0
1095843,2.666666667,9,7.113333333
1095844,0,0,0
1095845,6,6,3.046666667
1095846,2.666666667,5,4.02
1095847,0,0,0
1095848,6,6.666666667,2.166666667
1095849,4,6,3.28
1095850,0,0,0
1095851,3.333333333,5.666666667,3.353333333
1095852,1,1.666666667,0.926666667
1095853,0,0,0
1095854,9.666666667,31.33333333,26.93333333
1095855,3.666666667,3.666666667,1.86
1095856,0,0,0
1095857,0,0,0
1095858,4.666666667,6.333333333,3.22
1095859,2.666666667,4,2.9
1095860,0,0,0
1095861,17.33333333,17.33333333,8.506666667
1095862,10.66666667,15.66666667,10.07
1095863,0,0,0
1095864,0,0,0
1095865,0.333333333,0.333333333,0.166666667
1095866,1.333333333,5.333333333,5.253333333
1095867,1,1,0.093333333
1095868,0,0,0
1095869,0,0,0
1095870,0,0,0
1095871,12.66666667,27.66666667,20.14
1095872,0.666666667,0.666666667,0.376666667
1095873,0,0,0
1095874,16.33333333,58.33333333,48.55666667
1095875,0.333333333,3,2.873333333
1095876,0,0,0
1095877,1,4.333333333,3.873333333
1095878,2,2.666666667,1.633333333
1095879,0.666666667,15,14.60333333
1095880,0,0,0
1095881,0,0,0
1095882,10.66666667,14.66666667,9.206666667
1095883,0,0,0
1095884,4.333333333,7.333333333,5.053333333
1095885,0.333333333,0.333333333,0.166666667
1095886,0,0,0
1095887,2.666666667,6,4.18
1095888,1.333333333,1.333333333,0.466666667
1095889,0,0,0
1095890,6,6,2.903333333
1095891,2.333333333,2.666666667,2.14
1095892,1.333333333,11,10.13333333
1095893,1.333333333,1.666666667,1.003333333
1095894,3.666666667,3.666666667,1.606666667
1095895,1.666666667,3.666666667,2.956666667
1095896,0,0,0
1095897,8,9.333333333,5.403333333
1095898,3.333333333,3.666666667,2.166666667
1095899,22,43,32.95666667
1095900,0,0,0
1095901,0,0,0
1095902,2.666666667,2.666666667,0.446666667
1095903,0,0,0
1095904,1,1.333333333,1.246666667
1095905,0,0,0
1095906,16,56.66666667,45.92
1095907,0,0,0
1095908,0,0,0
1095909,1.333333333,2.333333333,1.533333333
1095910,1,1,0.38
1095911,0,0,0
1095912,0,0,0
1095913,0,0,0
1095914,0,0,0
1095915,0.333333333,0.333333333,0.29
1095916,0.666666667,0.666666667,0.503333333
1095917,0.333333333,6.666666667,6.493333333
1095918,0.666666667,0.666666667,0.086666667
1095919,0.666666667,3.333333333,2.866666667
1095920,3.333333333,8.333333333,6.146666667
1095921,11,13.66666667,7.666666667
1095922,10.66666667,13.66666667,7.933333333
1095923,0,0,0
1095924,0,0,0
1095925,24,34,22.44666667
1095926,37.33333333,62,44.65666667
1095927,0,0,0
1095928,0,0,0
1095929,0.666666667,0.666666667,0.4
1095930,0,0,0
1095931,0,0,0
1095932,0,0,0
1095933,0,0,0
1095934,4,4.666666667,2.313333333
1095935,15.33333333,30.33333333,21.34666667
1095936,2.666666667,4.666666667,3.366666667
1095937,0.666666667,1.333333333,0.686666667
1095938,0,0,0
1095939,2.666666667,9,7.696666667
1095940,16,16,3.47
1095941,9,18.33333333,11.75
1095942,2.666666667,9.333333333,7.43
1095943,0.333333333,0.333333333,0.333333333
1095944,0,0,0
1095945,0,0,0
1095946,0,0,0
1095947,55,133,95.63
1095948,3.666666667,9.666666667,7.74
1095949,2.666666667,3.333333333,1.386666667
1095950,5.666666667,11.33333333,8.96
1095951,2,11.33333333,10.95333333
1095952,0,0,0
1095953,2,3,1.75
1095954,9.333333333,17,11.98666667
1095955,23,40.66666667,24.02333333
1095956,0,0,0
1095957,6,9,5.923333333
1095958,16,32,21.69333333
1095959,8,12.33333333,7.626666667
1095960,10.66666667,21.33333333,16.06
1095961,6.666666667,12.66666667,8.653333333
1095962,0,0,0
1095963,0,0,0
1095964,0.666666667,10.66666667,10.36666667
1095965,2.666666667,4,2.1
1095966,16.33333333,34.33333333,24.33
1095967,5.666666667,21,17.23
1095968,14.66666667,49.66666667,41.96
1095969,0.666666667,5.333333333,4.966666667
1095970,2,13,11.67666667
1095971,0,0,0
1095972,0,0,0
1095973,0,0,0
1095974,8.333333333,14,10.7
1095975,6.333333333,26.33333333,23.02333333
1095976,14.66666667,26.33333333,15.68
1095977,0,0,0
1095978,0,0,0
1095979,0,0,0
1095980,0,0,0
1095981,6.333333333,13.66666667,11.44
1095982,16,59.66666667,51.57333333
1095983,8,16.66666667,12.50333333
1095984,0,0,0
1095985,1.333333333,1.333333333,0.103333333
1095986,0,0,0
1095987,0,0,0
1095988,14.33333333,28,17.31666667
1095989,11.33333333,63.66666667,59.32666667
1095990,2.666666667,5,3.506666667
1095991,6.333333333,9.333333333,6.196666667
1095992,15.33333333,33.66666667,25.45666667
1095993,3.333333333,4,2.183333333
1095994,10.66666667,23.33333333,18.9
1095995,0,0,0
1095996,0,0,0
1095997,0,0,0
1095998,0,0,0
1095999,0,0,0
1096000,0.666666667,1.333333333,0.853333333
1096001,0,0,0
1096002,0,0,0
1096003,0.666666667,3,2.616666667
1096004,11.33333333,20.66666667,15.34333333
1096005,0,0,0
1096006,0,0,0
1096007,2,8,6.823333333
1096008,0,0,0
1096009,0,0,0
1096010,0,0,0
1096011,10.66666667,38,31.84333333
1096012,1.666666667,5,3.713333333
1096013,0,0,0
1096014,1.333333333,1.333333333,0.573333333
1096015,4,42,39.90333333
1096016,0,0,0
1096017,0,0,0
1096018,19,29.66666667,22.42333333
1096019,0.666666667,2,1.64
1096020,3,7.666666667,6.36
1096021,1.333333333,2,1.253333333
1096022,0.666666667,0.666666667,0.486666667
1096023,1,3,2.666666667
1096024,41.66666667,59,36.13333333
1096025,10.66666667,24.66666667,17.45
1096026,0.333333333,0.666666667,0.59
1096027,9.333333333,26.33333333,21.18
1096028,0.666666667,3.333333333,3.12
1096029,11.33333333,12,4.16
1096030,14.66666667,37,29.74666667
1096031,10.66666667,14,6.306666667
1096032,10.33333333,28.66666667,22.70666667
1096033,5.333333333,14.33333333,11.73333333
1096034,11.33333333,22.66666667,16.32666667
1096035,0,0,0
1096036,0,0,0
1096037,16.66666667,20,6.453333333
1096038,28,81,61.91666667
1096039,22.66666667,47.33333333,37.33333333
1096040,1.666666667,2.333333333,0.976666667
1096041,1.666666667,2.333333333,1.45
1096042,0,0,0
1096043,22.33333333,70.33333333,57.41666667
1096044,0,0,0
1096045,15,19.66666667,11.08
1096046,0,0,0
1096047,0.666666667,10.66666667,10.51333333
1096048,3.333333333,5.666666667,4.37
1096049,0,0,0
1096050,0.666666667,1.333333333,1
1096051,0,0,0
1096052,0,0,0
1096053,0,0,0
1096054,2.333333333,10.33333333,9.296666667
1096055,8,37.66666667,32.94333333
1096056,0,0,0
1096057,0,0,0
1096058,0.333333333,2.666666667,2.56
1096059,7.666666667,15,9.2
1096060,1.333333333,1.333333333,0.64
1096061,1.666666667,5.666666667,4.203333333
1096062,4,5.666666667,3.3
1096063,0,0,0
1096064,18.66666667,25.66666667,15.38666667
1096065,0.666666667,1.333333333,0.986666667
1096066,8,18.66666667,14.35
1096067,6,18.33333333,15.03666667
1096068,0,0,0
1096069,1.333333333,40.66666667,40
1096070,17.33333333,40.66666667,29.68666667
1096071,0,0,0
1096072,18.33333333,75.33333333,65.28333333
1096073,9.666666667,28.33333333,21.87
1096074,4.666666667,11.33333333,8.306666667
1096075,3.333333333,3.333333333,0.413333333
1096076,3.666666667,11,8.846666667
1096077,4.333333333,12.66666667,10.35333333
1096078,0.333333333,1,0.84
1096079,0,0,0
1096080,0,0,0
1096081,13,20.66666667,13.00666667
1096082,0,0,0
1096083,0,0,0
1096084,13.66666667,70,62.5
1096085,3.333333333,6.666666667,4.31
1096086,12,20.66666667,13.98666667
1096087,4.666666667,6,2.166666667
1096088,2,4.333333333,3.173333333
1096089,0.333333333,0.333333333,0.083333333
1096090,0,0,0
1096091,0,0,0
1096092,25.66666667,67,52.35666667
1096093,0.666666667,0.666666667,0.113333333
1096094,1.666666667,1.666666667,0.89
1096095,0,0,0
1096096,0,0,0
1096097,3,3,0.783333333
1096098,0,0,0
1096099,1.666666667,10.33333333,8.98
1096100,24.33333333,50,35.58
1096101,0.666666667,1.333333333,1.133333333
1096102,0,0,0
1096103,18,60.66666667,51.36666667
1096104,6,6,3.876666667
1096105,0.666666667,0.666666667,0.286666667
1096106,6.666666667,15.33333333,12.17333333
1096107,5.333333333,5.333333333,2.153333333
1096108,14.66666667,37.33333333,27.02666667
1096109,0,0,0
1096110,2,10.66666667,9.653333333
1096111,4,6.333333333,4.346666667
1096112,11.66666667,26,18.79666667
1096113,1,3,2.726666667
1096114,0.666666667,2,1.533333333
1096115,0,0,0
1096116,6.666666667,29.66666667,27.14333333
1096117,0,0,0
1096118,0,0,0
1096119,0,0,0
1096120,5.333333333,8,4.743333333
1096121,8.666666667,23.33333333,20.16
1096122,0.333333333,0.666666667,0.483333333
1096123,0.333333333,0.666666667,0.34
1096124,3.333333333,20.66666667,19.01333333
1096125,0,0,0
1096126,3.333333333,14.66666667,13.10666667
1096127,27.33333333,58,41.64333333
1096128,1.333333333,5.666666667,4.876666667
1096129,0,0,0
1096130,11.66666667,23.66666667,17.96666667
1096131,0,0,0
1096132,2.666666667,4.333333333,2.92
1096133,0,0,0
1096134,0.666666667,0.666666667,0.08
1096135,0,0,0
1096136,0,0,0
1096137,6,10,5.863333333
1096138,0,0,0
1096139,8.666666667,22,18.87333333
1096140,9,13,6.34
1096141,3.333333333,3.333333333,1.6
1096142,1.333333333,1.333333333,0.833333333
1096143,0.333333333,1.333333333,1.26
1096144,0,0,0
1096145,45,83,50.98333333
1096146,3.333333333,5.333333333,2.606666667
1096147,1,2,1.696666667
1096148,0,0,0
1096149,5.333333333,16,12.34333333
1096150,0,0,0
1096151,0.333333333,2.666666667,2.556666667
1096152,0,0,0
1096153,0,0,0
1096154,2.333333333,4.666666667,2.96
1096155,4.333333333,10.33333333,7.253333333
1096156,14,26,18.92
1096157,0,0,0
1096158,23.33333333,36.66666667,22.64
1096159,0,0,0
1096160,6,15,10.77666667
1096161,0,0,0
1096162,5,29.33333333,26.06666667
1096163,2.333333333,3.333333333,1.713333333
1096164,0,0,0
1096165,0,0,0
1096166,0,0,0
1096167,1.666666667,6,5.03
1096168,1.333333333,4,3.15
1096169,2.333333333,5.333333333,4
1096170,0,0,0
1096171,0,0,0
1096172,0,0,0
1096173,7.333333333,10,6.34
1096174,2.333333333,6.666666667,5.116666667
1096175,0,0,0
1096176,10,19.66666667,12.20666667
1096177,2,6.666666667,4.853333333
1096178,5,32.33333333,28.60333333
1096179,4.666666667,5.333333333,2.213333333
1096180,0.666666667,0.666666667,0.1
1096181,0,0,0
1096182,0,0,0
1096183,0.666666667,4,3.646666667
1096184,4,4,2.76
1096185,0.666666667,0.666666667,0.51
1096186,0.666666667,0.666666667,0.426666667
1096187,13.66666667,89.33333333,81.52333333
1096188,0,0,0
1096189,1.666666667,8.666666667,8.003333333
1096190,1,1.333333333,0.933333333
1096191,0.333333333,3,2.94
1096192,0,0,0
1096193,1.333333333,1.333333333,0.8
1096194,2.666666667,21.66666667,19.92666667
1096195,0,0,0
1096196,6.333333333,17,14.43
1096197,1.666666667,3,1.983333333
1096198,23.33333333,51.66666667,38.21333333
1096199,0,0,0
1096200,1,1,0.173333333
1096201,1,1,0.916666667
1096202,1,2.333333333,1.84
1096203,0,0,0
1096204,0,0,0
1096205,0,0,0
1096206,0.333333333,1.666666667,1.433333333
1096207,12.66666667,15.33333333,5.686666667
1096208,2.666666667,6.333333333,4.79
1096209,0.666666667,0.666666667,0.28
1096210,0,0,0
1096211,3.333333333,4,1.226666667
1096212,1.333333333,2.666666667,2.176666667
1096213,0,0,0
1096214,1.333333333,1.333333333,0.1
1096215,0,0,0
1096216,1.666666667,13.66666667,12.80666667
1096217,0,0,0
1096218,3,4.666666667,2.54
1096219,16,28.33333333,21.07
1096220,2,2,0.533333333
1096221,0,0,0
1096222,0,0,0
1096223,0.666666667,1.333333333,0.823333333
1096224,9.333333333,14.66666667,9.306666667
1096225,1.333333333,2.333333333,1.666666667
1096226,23,125.3333333,112.46
1096227,1,1,0.356666667
1096228,20.33333333,29.66666667,20.24333333
1096229,18.66666667,48,36.17
1096230,20.33333333,39.66666667,27.13666667
